Author	Sentence
Matthew	But when they persecute you in this city, flee ye into another: for verily I say unto you, Ye shall not have gone over the cities of Israel, till the Son of man be come.
Matthew	The disciple is not above [his] master, nor the servant above his lord.
Matthew	It is enough for the disciple that he be as his master, and the servant as his lord.
Matthew	If they have called the master of the house Beelzebub, how much more [shall they call] them of his household?
Matthew	Fear them not therefore: for there is nothing covered, that shall not be revealed; and hid, that shall not be known.
Matthew	What I tell you in darkness, [that] speak ye in light: and what ye hear in the ear, [that] preach ye upon the housetops.
Matthew	And fear not them which kill the body, but are not able to kill the soul: but rather fear him which is able to destroy both soul and body in hell.
Matthew	Are not two sparrows sold for a farthing?
Matthew	and one of them shall not fall on the ground without your Father.
Matthew	But the very hairs of your head are all numbered.
Matthew	Fear ye not therefore, ye are of more value than many sparrows.
Matthew	Whosoever therefore shall confess me before men, him will I confess also before my Father which is in heaven.
Matthew	But whosoever shall deny me before men, him will I also deny before my Father which is in heaven.
Matthew	Think not that I am come to send peace on earth: I came not to send peace, but a sword.
Matthew	For I am come to set a man at variance against his father, and the daughter against her mother, and the daughter in law against her mother in law.
Matthew	And a man’s foes [shall be] they of his own household.
Matthew	He that loveth father or mother more than me is not worthy of me: and he that loveth son or daughter more than me is not worthy of me.
Matthew	And he that taketh not his cross, and followeth after me, is not worthy of me.
Matthew	He that findeth his life shall lose it: and he that loseth his life for my sake shall find it.
Matthew	He that receiveth you receiveth me, and he that receiveth me receiveth him that sent me.
Matthew	He that receiveth a prophet in the name of a prophet shall receive a prophet’s reward; and he that receiveth a righteous man in the name of a righteous man shall receive a righteous man’s reward.
Matthew	And whosoever shall give to drink unto one of these little ones a cup of cold [water] only in the name of a disciple, verily I say unto you, he shall in no wise lose his reward.
Matthew	And it came to pass, when Jesus had made an end of commanding his twelve disciples, he departed thence to teach and to preach in their cities.
Matthew	Now when John had heard in the prison the works of Christ, he sent two of his disciples,
Matthew	And said unto him, Art thou he that should come, or do we look for another?
Matthew	Jesus answered and said unto them, Go and shew John again those things which ye do hear and see:
Matthew	The blind receive their sight, and the lame walk, the lepers are cleansed, and the deaf hear, the dead are raised up, and the poor have the gospel preached to them.
Matthew	And blessed is [he], whosoever shall not be offended in me.
Matthew	And as they departed, Jesus began to say unto the multitudes concerning John, What went ye out into the wilderness to see?
Matthew	A reed shaken with the wind?
Matthew	But what went ye out for to see?
Matthew	A man clothed in soft raiment?
Matthew	behold, they that wear soft [clothing] are in kings’ houses.
Matthew	But what went ye out for to see?
Matthew	A prophet?
Matthew	yea, I say unto you, and more than a prophet.
Matthew	For this is [he], of whom it is written, Behold, I send my messenger before thy face, which shall prepare thy way before thee.
Matthew	Verily I say unto you, Among them that are born of women there hath not risen a greater than John the Baptist: notwithstanding he that is least in the kingdom of heaven is greater than he.
Matthew	And from the days of John the Baptist until now the kingdom of heaven suffereth violence, and the violent take it by force.
Matthew	For all the prophets and the law prophesied until John.
Matthew	And if ye will receive [it], this is Elias, which was for to come.
Matthew	He that hath ears to hear, let him hear.
Matthew	But whereunto shall I liken this generation?
Matthew	It is like unto children sitting in the markets, and calling unto their fellows,
Matthew	And saying, We have piped unto you, and ye have not danced; we have mourned unto you, and ye have not lamented.
Matthew	For John came neither eating nor drinking, and they say, He hath a devil.
Matthew	The Son of man came eating and drinking, and they say, Behold a man gluttonous, and a winebibber, a friend of publicans and sinners.
Matthew	But wisdom is justified of her children.
Matthew	Then began he to upbraid the cities wherein most of his mighty works were done, because they repented not:
Matthew	Woe unto thee, Chorazin!
Matthew	woe unto thee, Bethsaida!
Matthew	for if the mighty works, which were done in you, had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes.
Matthew	But I say unto you, It shall be more tolerable for Tyre and Sidon at the day of judgment, than for you.
Matthew	And thou, Capernaum, which art exalted unto heaven, shalt be brought down to hell: for if the mighty works, which have been done in thee, had been done in Sodom, it would have remained until this day.
Matthew	But I say unto you, That it shall be more tolerable for the land of Sodom in the day of judgment, than for thee.
Matthew	At that time Jesus answered and said, I thank thee, O Father, Lord of heaven and earth, because thou hast hid these things from the wise and prudent, and hast revealed them unto babes.
Matthew	Even so, Father: for so it seemed good in thy sight.
Matthew	All things are delivered unto me of my Father: and no man knoweth the Son, but the Father; neither knoweth any man the Father, save the Son, and [he] to whomsoever the Son will reveal [him].
Matthew	Come unto me, all [ye] that labour and are heavy laden, and I will give you rest.
Matthew	Take my yoke upon you, and learn of me; for I am meek and lowly in heart: and ye shall find rest unto your souls.
Matthew	For my yoke [is] easy, and my burden is light.
Matthew	At that time Jesus went on the sabbath day through the corn; and his disciples were an hungred, and began to pluck the ears of corn, and to eat.
Matthew	But when the Pharisees saw [it], they said unto him, Behold, thy disciples do that which is not lawful to do upon the sabbath day.
Matthew	But he said unto them, Have ye not read what David did, when he was an hungred, and they that were with him;
Matthew	How he entered into the house of God, and did eat the shewbread, which was not lawful for him to eat, neither for them which were with him, but only for the priests?
Matthew	Or have ye not read in the law, how that on the sabbath days the priests in the temple profane the sabbath, and are blameless?
Matthew	But I say unto you, That in this place is [one] greater than the temple.
Matthew	But if ye had known what [this] meaneth, I will have mercy, and not sacrifice, ye would not have condemned the guiltless.
Matthew	For the Son of man is Lord even of the sabbath day.
Matthew	And when he was departed thence, he went into their synagogue:
