label	text	textid
John	Pilate saith unto them, Take ye him, and crucify [him]: for I find no fault in him.	4432
John	The Jews answered him, We have a law, and by our law he ought to die, because he made himself the Son of God.	4433
John	When Pilate therefore heard that saying, he was the more afraid;	4434
John	And went again into the judgment hall, and saith unto Jesus, Whence art thou?	4435
John	But Jesus gave him no answer.	4436
John	Then saith Pilate unto him, Speakest thou not unto me?	4437
John	knowest thou not that I have power to crucify thee, and have power to release thee?	4438
John	Jesus answered, Thou couldest have no power [at all] against me, except it were given thee from above: therefore he that delivered me unto thee hath the greater sin.	4439
John	And from thenceforth Pilate sought to release him: but the Jews cried out, saying, If thou let this man go, thou art not Caesar’s friend: whosoever maketh himself a king speaketh against Caesar.	4440
John	When Pilate therefore heard that saying, he brought Jesus forth, and sat down in the judgment seat in a place that is called the Pavement, but in the Hebrew, Gabbatha.	4441
John	And it was the preparation of the passover, and about the sixth hour: and he saith unto the Jews, Behold your King!	4442
John	But they cried out, Away with [him], away with [him], crucify him.	4443
John	Pilate saith unto them, Shall I crucify your King?	4444
John	The chief priests answered, We have no king but Caesar.	4445
John	Then delivered he him therefore unto them to be crucified.	4446
John	And they took Jesus, and led [him] away.	4447
John	And he bearing his cross went forth into a place called [the place] of a skull, which is called in the Hebrew Golgotha:	4448
John	Where they crucified him, and two other with him, on either side one, and Jesus in the midst.	4449
John	And Pilate wrote a title, and put [it] on the cross.	4450
John	And the writing was, JESUS OF NAZARETH THE KING OF THE JEWS.	4451
John	This title then read many of the Jews: for the place where Jesus was crucified was nigh to the city: and it was written in Hebrew, [and] Greek, [and] Latin.	4452
John	Then said the chief priests of the Jews to Pilate, Write not, The King of the Jews; but that he said, I am King of the Jews.	4453
John	Pilate answered, What I have written I have written.	4454
John	Then the soldiers, when they had crucified Jesus, took his garments, and made four parts, to every soldier a part; and also [his] coat: now the coat was without seam, woven from the top throughout.	4455
John	They said therefore among themselves, Let us not rend it, but cast lots for it, whose it shall be: that the scripture might be fulfilled, which saith, They parted my raiment among them, and for my vesture they did cast lots.	4456
John	These things therefore the soldiers did.	4457
John	Now there stood by the cross of Jesus his mother, and his mother’s sister, Mary the [wife] of Cleophas, and Mary Magdalene.	4458
John	When Jesus therefore saw his mother, and the disciple standing by, whom he loved, he saith unto his mother, Woman, behold thy son!	4459
John	Then saith he to the disciple, Behold thy mother!	4460
John	And from that hour that disciple took her unto his own [home].	4461
John	After this, Jesus knowing that all things were now accomplished, that the scripture might be fulfilled, saith, I thirst.	4462
John	Now there was set a vessel full of vinegar: and they filled a spunge with vinegar, and put [it] upon hyssop, and put [it] to his mouth.	4463
John	When Jesus therefore had received the vinegar, he said, It is finished: and he bowed his head, and gave up the ghost.	4464
John	The Jews therefore, because it was the preparation, that the bodies should not remain upon the cross on the sabbath day, (for that sabbath day was an high day,) besought Pilate that their legs might be broken, and [that] they might be taken away.	4465
John	Then came the soldiers, and brake the legs of the first, and of the other which was crucified with him.	4466
John	But when they came to Jesus, and saw that he was dead already, they brake not his legs:	4467
John	But one of the soldiers with a spear pierced his side, and forthwith came there out blood and water.	4468
John	And he that saw [it] bare record, and his record is true: and he knoweth that he saith true, that ye might believe.	4469
John	For these things were done, that the scripture should be fulfilled, A bone of him shall not be broken.	4470
John	And again another scripture saith, They shall look on him whom they pierced.	4471
John	And after this Joseph of Arimathaea, being a disciple of Jesus, but secretly for fear of the Jews, besought Pilate that he might take away the body of Jesus: and Pilate gave [him] leave.	4472
John	He came therefore, and took the body of Jesus.	4473
John	And there came also Nicodemus, which at the first came to Jesus by night, and brought a mixture of myrrh and aloes, about an hundred pound [weight].	4474
John	Then took they the body of Jesus, and wound it in linen clothes with the spices, as the manner of the Jews is to bury.	4475
John	Now in the place where he was crucified there was a garden; and in the garden a new sepulchre, wherein was never man yet laid.	4476
John	There laid they Jesus therefore because of the Jews’ preparation [day]; for the sepulchre was nigh at hand.	4477
John	The first [day] of the week cometh Mary Magdalene early, when it was yet dark, unto the sepulchre, and seeth the stone taken away from the sepulchre.	4478
John	Then she runneth, and cometh to Simon Peter, and to the other disciple, whom Jesus loved, and saith unto them, They have taken away the Lord out of the sepulchre, and we know not where they have laid him.	4479
John	Peter therefore went forth, and that other disciple, and came to the sepulchre.	4480
John	So they ran both together: and the other disciple did outrun Peter, and came first to the sepulchre.	4481
John	And he stooping down, [and looking in], saw the linen clothes lying; yet went he not in.	4482
John	Then cometh Simon Peter following him, and went into the sepulchre, and seeth the linen clothes lie,	4483
John	And the napkin, that was about his head, not lying with the linen clothes, but wrapped together in a place by itself.	4484
John	Then went in also that other disciple, which came first to the sepulchre, and he saw, and believed.	4485
John	For as yet they knew not the scripture, that he must rise again from the dead.	4486
John	Then the disciples went away again unto their own home.	4487
John	But Mary stood without at the sepulchre weeping: and as she wept, she stooped down, [and looked] into the sepulchre,	4488
John	And seeth two angels in white sitting, the one at the head, and the other at the feet, where the body of Jesus had lain.	4489
John	And they say unto her, Woman, why weepest thou?	4490
John	She saith unto them, Because they have taken away my Lord, and I know not where they have laid him.	4491
John	And when she had thus said, she turned herself back, and saw Jesus standing, and knew not that it was Jesus.	4492
John	Jesus saith unto her, Woman, why weepest thou?	4493
John	whom seekest thou?	4494
John	She, supposing him to be the gardener, saith unto him, Sir, if thou have borne him hence, tell me where thou hast laid him, and I will take him away.	4495
John	Jesus saith unto her, Mary.	4496
John	She turned herself, and saith unto him, Rabboni; which is to say, Master.	4497
John	Jesus saith unto her, Touch me not; for I am not yet ascended to my Father: but go to my brethren, and say unto them, I ascend unto my Father, and your Father; and [to] my God, and your God.	4498
John	Mary Magdalene came and told the disciples that she had seen the Lord, and [that] he had spoken these things unto her.	4499
John	Then the same day at evening, being the first [day] of the week, when the doors were shut where the disciples were assembled for fear of the Jews, came Jesus and stood in the midst, and saith unto them, Peace [be] unto you.	4500
John	And when he had so said, he shewed unto them [his] hands and his side.	4501
John	Then were the disciples glad, when they saw the Lord.	4502
John	Then said Jesus to them again, Peace [be] unto you: as [my] Father hath sent me, even so send I you.	4503
John	And when he had said this, he breathed on [them], and saith unto them, Receive ye the Holy Ghost:	4504
John	Whose soever sins ye remit, they are remitted unto them; [and] whose soever [sins] ye retain, they are retained.	4505
John	But Thomas, one of the twelve, called Didymus, was not with them when Jesus came.	4506
John	The other disciples therefore said unto him, We have seen the Lord.	4507
John	But he said unto them, Except I shall see in his hands the print of the nails, and put my finger into the print of the nails, and thrust my hand into his side, I will not believe.	4508
John	And after eight days again his disciples were within, and Thomas with them: [then] came Jesus, the doors being shut, and stood in the midst, and said, Peace [be] unto you.	4509
John	Then saith he to Thomas, Reach hither thy finger, and behold my hands; and reach hither thy hand, and thrust [it] into my side: and be not faithless, but believing.	4510
John	And Thomas answered and said unto him, My Lord and my God.	4511
John	Jesus saith unto him, Thomas, because thou hast seen me, thou hast believed: blessed [are] they that have not seen, and [yet] have believed.	4512
John	And many other signs truly did Jesus in the presence of his disciples, which are not written in this book:	4513
John	But these are written, that ye might believe that Jesus is the Christ, the Son of God; and that believing ye might have life through his name.	4514
John	After these things Jesus shewed himself again to the disciples at the sea of Tiberias; and on this wise shewed he [himself].	4515
John	There were together Simon Peter, and Thomas called Didymus, and Nathanael of Cana in Galilee, and the [sons] of Zebedee, and two other of his disciples.	4516
John	Simon Peter saith unto them, I go a fishing.	4517
John	They say unto him, We also go with thee.	4518
John	They went forth, and entered into a ship immediately; and that night they caught nothing.	4519
John	But when the morning was now come, Jesus stood on the shore: but the disciples knew not that it was Jesus.	4520
John	Then Jesus saith unto them, Children, have ye any meat?	4521
John	They answered him, No.	4522
John	And he said unto them, Cast the net on the right side of the ship, and ye shall find.	4523
John	They cast therefore, and now they were not able to draw it for the multitude of fishes.	4524
John	Therefore that disciple whom Jesus loved saith unto Peter, It is the Lord.	4525
John	Now when Simon Peter heard that it was the Lord, he girt [his] fisher’s coat [unto him], (for he was naked,) and did cast himself into the sea.	4526
John	And the other disciples came in a little ship; (for they were not far from land, but as it were two hundred cubits,) dragging the net with fishes.	4527
John	As soon then as they were come to land, they saw a fire of coals there, and fish laid thereon, and bread.	4528
John	Jesus saith unto them, Bring of the fish which ye have now caught.	4529
John	Simon Peter went up, and drew the net to land full of great fishes, an hundred and fifty and three: and for all there were so many, yet was not the net broken.	4530
John	Jesus saith unto them, Come [and] dine.	4531
John	And none of the disciples durst ask him, Who art thou?	4532
John	knowing that it was the Lord.	4533
John	Jesus then cometh, and taketh bread, and giveth them, and fish likewise.	4534
John	This is now the third time that Jesus shewed himself to his disciples, after that he was risen from the dead.	4535
John	So when they had dined, Jesus saith to Simon Peter, Simon, [son] of Jonas, lovest thou me more than these?	4536
John	He saith unto him, Yea, Lord; thou knowest that I love thee.	4537
John	He saith unto him, Feed my lambs.	4538
John	He saith to him again the second time, Simon, [son] of Jonas, lovest thou me?	4539
John	He saith unto him, Yea, Lord; thou knowest that I love thee.	4540
John	He saith unto him, Feed my sheep.	4541
John	He saith unto him the third time, Simon, [son] of Jonas, lovest thou me?	4542
John	Peter was grieved because he said unto him the third time, Lovest thou me?	4543
John	And he said unto him, Lord, thou knowest all things; thou knowest that I love thee.	4544
John	Jesus saith unto him, Feed my sheep.	4545
John	Verily, verily, I say unto thee, When thou wast young, thou girdedst thyself, and walkedst whither thou wouldest: but when thou shalt be old, thou shalt stretch forth thy hands, and another shall gird thee, and carry [thee] whither thou wouldest not.	4546
John	This spake he, signifying by what death he should glorify God.	4547
John	And when he had spoken this, he saith unto him, Follow me.	4548
John	Then Peter, turning about, seeth the disciple whom Jesus loved following; which also leaned on his breast at supper, and said, Lord, which is he that betrayeth thee?	4549
John	Peter seeing him saith to Jesus, Lord, and what [shall] this man [do]?	4550
John	Jesus saith unto him, If I will that he tarry till I come, what [is that] to thee?	4551
John	follow thou me.	4552
John	Then went this saying abroad among the brethren, that that disciple should not die: yet Jesus said not unto him, He shall not die; but, If I will that he tarry till I come, what [is that] to thee?	4553
John	This is the disciple which testifieth of these things, and wrote these things: and we know that his testimony is true.	4554
John	And there are also many other things which Jesus did, the which, if they should be written every one, I suppose that even the world itself could not contain the books that should be written.	4555
John	Amen.	4556
John	That which was from the beginning, which we have heard, which we have seen with our eyes, which we have looked upon, and our hands have handled, of the Word of life;	4557
John	(For the life was manifested, and we have seen [it], and bear witness, and shew unto you that eternal life, which was with the Father, and was manifested unto us;)	4558
John	That which we have seen and heard declare we unto you, that ye also may have fellowship with us: and truly our fellowship [is] with the Father, and with his Son Jesus Christ.	4559
John	And these things write we unto you, that your joy may be full.	4560
John	This then is the message which we have heard of him, and declare unto you, that God is light, and in him is no darkness at all.	4561
John	If we say that we have fellowship with him, and walk in darkness, we lie, and do not the truth:	4562
John	But if we walk in the light, as he is in the light, we have fellowship one with another, and the blood of Jesus Christ his Son cleanseth us from all sin.	4563
John	If we say that we have no sin, we deceive ourselves, and the truth is not in us.	4564
John	If we confess our sins, he is faithful and just to forgive us [our] sins, and to cleanse us from all unrighteousness.	4565
John	If we say that we have not sinned, we make him a liar, and his word is not in us.	4566
John	My little children, these things write I unto you, that ye sin not.	4567
John	And if any man sin, we have an advocate with the Father, Jesus Christ the righteous:	4568
John	And he is the propitiation for our sins: and not for ours only, but also for [the sins of] the whole world.	4569
John	And hereby we do know that we know him, if we keep his commandments.	4570
John	He that saith, I know him, and keepeth not his commandments, is a liar, and the truth is not in him.	4571
John	But whoso keepeth his word, in him verily is the love of God perfected: hereby know we that we are in him.	4572
John	He that saith he abideth in him ought himself also so to walk, even as he walked.	4573
John	Brethren, I write no new commandment unto you, but an old commandment which ye had from the beginning.	4574
John	The old commandment is the word which ye have heard from the beginning.	4575
John	Again, a new commandment I write unto you, which thing is true in him and in you: because the darkness is past, and the true light now shineth.	4576
John	He that saith he is in the light, and hateth his brother, is in darkness even until now.	4577
John	He that loveth his brother abideth in the light, and there is none occasion of stumbling in him.	4578
John	But he that hateth his brother is in darkness, and walketh in darkness, and knoweth not whither he goeth, because that darkness hath blinded his eyes.	4579
John	I write unto you, little children, because your sins are forgiven you for his name’s sake.	4580
John	I write unto you, fathers, because ye have known him [that is] from the beginning.	4581
John	I write unto you, young men, because ye have overcome the wicked one.	4582
John	I write unto you, little children, because ye have known the Father.	4583
John	I have written unto you, fathers, because ye have known him [that is] from the beginning.	4584
John	I have written unto you, young men, because ye are strong, and the word of God abideth in you, and ye have overcome the wicked one.	4585
John	Love not the world, neither the things [that are] in the world.	4586
John	If any man love the world, the love of the Father is not in him.	4587
John	For all that [is] in the world, the lust of the flesh, and the lust of the eyes, and the pride of life, is not of the Father, but is of the world.	4588
John	And the world passeth away, and the lust thereof: but he that doeth the will of God abideth for ever.	4589
John	Little children, it is the last time: and as ye have heard that antichrist shall come, even now are there many antichrists; whereby we know that it is the last time.	4590
John	They went out from us, but they were not of us; for if they had been of us, they would [no doubt] have continued with us: but [they went out], that they might be made manifest that they were not all of us.	4591
John	But ye have an unction from the Holy One, and ye know all things.	4592
John	I have not written unto you because ye know not the truth, but because ye know it, and that no lie is of the truth.	4593
John	Who is a liar but he that denieth that Jesus is the Christ?	4594
John	He is antichrist, that denieth the Father and the Son.	4595
John	Whosoever denieth the Son, the same hath not the Father: [(but) he that acknowledgeth the Son hath the Father also].	4596
John	Let that therefore abide in you, which ye have heard from the beginning.	4597
John	If that which ye have heard from the beginning shall remain in you, ye also shall continue in the Son, and in the Father.	4598
John	And this is the promise that he hath promised us, [even] eternal life.	4599
John	These [things] have I written unto you concerning them that seduce you.	4600
John	But the anointing which ye have received of him abideth in you, and ye need not that any man teach you: but as the same anointing teacheth you of all things, and is truth, and is no lie, and even as it hath taught you, ye shall abide in him.	4601
John	And now, little children, abide in him; that, when he shall appear, we may have confidence, and not be ashamed before him at his coming.	4602
John	If ye know that he is righteous, ye know that every one that doeth righteousness is born of him.	4603
John	Behold, what manner of love the Father hath bestowed upon us, that we should be called the sons of God: therefore the world knoweth us not, because it knew him not.	4604
John	Beloved, now are we the sons of God, and it doth not yet appear what we shall be: but we know that, when he shall appear, we shall be like him; for we shall see him as he is.	4605
John	And every man that hath this hope in him purifieth himself, even as he is pure.	4606
John	Whosoever committeth sin transgresseth also the law: for sin is the transgression of the law.	4607
John	And ye know that he was manifested to take away our sins; and in him is no sin.	4608
John	Whosoever abideth in him sinneth not: whosoever sinneth hath not seen him, neither known him.	4609
John	Little children, let no man deceive you: he that doeth righteousness is righteous, even as he is righteous.	4610
John	He that committeth sin is of the devil; for the devil sinneth from the beginning.	4611
John	For this purpose the Son of God was manifested, that he might destroy the works of the devil.	4612
John	Whosoever is born of God doth not commit sin; for his seed remaineth in him: and he cannot sin, because he is born of God.	4613
John	In this the children of God are manifest, and the children of the devil: whosoever doeth not righteousness is not of God, neither he that loveth not his brother.	4614
John	For this is the message that ye heard from the beginning, that we should love one another.	4615
John	Not as Cain, [who] was of that wicked one, and slew his brother.	4616
John	And wherefore slew he him?	4617
John	Because his own works were evil, and his brother’s righteous.	4618
John	Marvel not, my brethren, if the world hate you.	4619
John	We know that we have passed from death unto life, because we love the brethren.	4620
John	He that loveth not [his] brother abideth in death.	4621
John	Whosoever hateth his brother is a murderer: and ye know that no murderer hath eternal life abiding in him.	4622
John	Hereby perceive we the love [of God], because he laid down his life for us: and we ought to lay down [our] lives for the brethren.	4623
John	But whoso hath this world’s good, and seeth his brother have need, and shutteth up his bowels [of compassion] from him, how dwelleth the love of God in him?	4624
John	My little children, let us not love in word, neither in tongue; but in deed and in truth.	4625
John	And hereby we know that we are of the truth, and shall assure our hearts before him.	4626
John	For if our heart condemn us, God is greater than our heart, and knoweth all things.	4627
John	Beloved, if our heart condemn us not, [then] have we confidence toward God.	4628
John	And whatsoever we ask, we receive of him, because we keep his commandments, and do those things that are pleasing in his sight.	4629
John	And this is his commandment, That we should believe on the name of his Son Jesus Christ, and love one another, as he gave us commandment.	4630
John	And he that keepeth his commandments dwelleth in him, and he in him.	4631
John	And hereby we know that he abideth in us, by the Spirit which he hath given us.	4632
John	Beloved, believe not every spirit, but try the spirits whether they are of God: because many false prophets are gone out into the world.	4633
John	Hereby know ye the Spirit of God: Every spirit that confesseth that Jesus Christ is come in the flesh is of God:	4634
John	And every spirit that confesseth not that Jesus Christ is come in the flesh is not of God: and this is that [spirit] of antichrist, whereof ye have heard that it should come; and even now already is it in the world.	4635
John	Ye are of God, little children, and have overcome them: because greater is he that is in you, than he that is in the world.	4636
John	They are of the world: therefore speak they of the world, and the world heareth them.	4637
John	We are of God: he that knoweth God heareth us; he that is not of God heareth not us.	4638
John	Hereby know we the spirit of truth, and the spirit of error.	4639
John	Beloved, let us love one another: for love is of God; and every one that loveth is born of God, and knoweth God.	4640
John	He that loveth not knoweth not God; for God is love.	4641
John	In this was manifested the love of God toward us, because that God sent his only begotten Son into the world, that we might live through him.	4642
John	Herein is love, not that we loved God, but that he loved us, and sent his Son [to be] the propitiation for our sins.	4643
John	Beloved, if God so loved us, we ought also to love one another.	4644
John	No man hath seen God at any time.	4645
John	If we love one another, God dwelleth in us, and his love is perfected in us.	4646
John	Hereby know we that we dwell in him, and he in us, because he hath given us of his Spirit.	4647
John	And we have seen and do testify that the Father sent the Son [to be] the Saviour of the world.	4648
John	Whosoever shall confess that Jesus is the Son of God, God dwelleth in him, and he in God.	4649
John	And we have known and believed the love that God hath to us.	4650
John	God is love; and he that dwelleth in love dwelleth in God, and God in him.	4651
John	Herein is our love made perfect, that we may have boldness in the day of judgment: because as he is, so are we in this world.	4652
John	There is no fear in love; but perfect love casteth out fear: because fear hath torment.	4653
John	He that feareth is not made perfect in love.	4654
John	We love him, because he first loved us.	4655
John	If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen?	4656
John	And this commandment have we from him, That he who loveth God love his brother also.	4657
John	Whosoever believeth that Jesus is the Christ is born of God: and every one that loveth him that begat loveth him also that is begotten of him.	4658
John	By this we know that we love the children of God, when we love God, and keep his commandments.	4659
John	For this is the love of God, that we keep his commandments: and his commandments are not grievous.	4660
John	For whatsoever is born of God overcometh the world: and this is the victory that overcometh the world, [even] our faith.	4661
John	Who is he that overcometh the world, but he that believeth that Jesus is the Son of God?	4662
John	This is he that came by water and blood, [even] Jesus Christ; not by water only, but by water and blood.	4663
John	And it is the Spirit that beareth witness, because the Spirit is truth.	4664
John	For there are three that bear record in heaven, the Father, the Word, and the Holy Ghost: and these three are one.	4665
John	And there are three that bear witness in earth, the spirit, and the water, and the blood: and these three agree in one.	4666
John	If we receive the witness of men, the witness of God is greater: for this is the witness of God which he hath testified of his Son.	4667
John	He that believeth on the Son of God hath the witness in himself: he that believeth not God hath made him a liar; because he believeth not the record that God gave of his Son.	4668
John	And this is the record, that God hath given to us eternal life, and this life is in his Son.	4669
John	He that hath the Son hath life; [and] he that hath not the Son of God hath not life.	4670
John	These things have I written unto you that believe on the name of the Son of God; that ye may know that ye have eternal life, and that ye may believe on the name of the Son of God.	4671
John	And this is the confidence that we have in him, that, if we ask any thing according to his will, he heareth us:	4672
John	And if we know that he hear us, whatsoever we ask, we know that we have the petitions that we desired of him.	4673
John	If any man see his brother sin a sin [which is] not unto death, he shall ask, and he shall give him life for them that sin not unto death.	4674
John	There is a sin unto death: I do not say that he shall pray for it.	4675
John	All unrighteousness is sin: and there is a sin not unto death.	4676
John	We know that whosoever is born of God sinneth not; but he that is begotten of God keepeth himself, and that wicked one toucheth him not.	4677
John	[And] we know that we are of God, and the whole world lieth in wickedness.	4678
John	And we know that the Son of God is come, and hath given us an understanding, that we may know him that is true, and we are in him that is true, [even] in his Son Jesus Christ.	4679
John	This is the true God, and eternal life.	4680
John	Little children, keep yourselves from idols.	4681
John	Amen.	4682
John	The Revelation of Jesus Christ, which God gave unto him, to shew unto his servants things which must shortly come to pass; and he sent and signified [it] by his angel unto his servant John:	4683
John	Who bare record of the word of God, and of the testimony of Jesus Christ, and of all things that he saw.	4684
John	Blessed [is] he that readeth, and they that hear the words of this prophecy, and keep those things which are written therein: for the time [is] at hand.	4685
John	John to the seven churches which are in Asia: Grace [be] unto you, and peace, from him which is, and which was, and which is to come; and from the seven Spirits which are before his throne;	4686
John	And from Jesus Christ, [who is] the faithful witness, [and] the first begotten of the dead, and the prince of the kings of the earth.	4687
John	Unto him that loved us, and washed us from our sins in his own blood,	4688
John	And hath made us kings and priests unto God and his Father; to him [be] glory and dominion for ever and ever.	4689
John	Amen.	4690
John	Behold, he cometh with clouds; and every eye shall see him, and they [also] which pierced him: and all kindreds of the earth shall wail because of him.	4691
John	Even so, Amen.	4692
John	I am Alpha and Omega, the beginning and the ending, saith the Lord, which is, and which was, and which is to come, the Almighty.	4693
John	I John, who also am your brother, and companion in tribulation, and in the kingdom and patience of Jesus Christ, was in the isle that is called Patmos, for the word of God, and for the testimony of Jesus Christ.	4694
John	I was in the Spirit on the Lord’s day, and heard behind me a great voice, as of a trumpet,	4695
John	Saying, I am Alpha and Omega, the first and the last: and, What thou seest, write in a book, and send [it] unto the seven churches which are in Asia; unto Ephesus, and unto Smyrna, and unto Pergamos, and unto Thyatira, and unto Sardis, and unto Philadelphia, and unto Laodicea.	4696
John	And I turned to see the voice that spake with me.	4697
John	And being turned, I saw seven golden candlesticks;	4698
John	And in the midst of the seven candlesticks [one] like unto the Son of man, clothed with a garment down to the foot, and girt about the paps with a golden girdle.	4699
John	His head and [his] hairs [were] white like wool, as white as snow; and his eyes [were] as a flame of fire;	4700
John	And his feet like unto fine brass, as if they burned in a furnace; and his voice as the sound of many waters.	4701
John	And he had in his right hand seven stars: and out of his mouth went a sharp twoedged sword: and his countenance [was] as the sun shineth in his strength.	4702
John	And when I saw him, I fell at his feet as dead.	4703
John	And he laid his right hand upon me, saying unto me, Fear not; I am the first and the last:	4704
John	[I am] he that liveth, and was dead; and, behold, I am alive for evermore, Amen; and have the keys of hell and of death.	4705
John	Write the things which thou hast seen, and the things which are, and the things which shall be hereafter;	4706
John	The mystery of the seven stars which thou sawest in my right hand, and the seven golden candlesticks.	4707
John	The seven stars are the angels of the seven churches: and the seven candlesticks which thou sawest are the seven churches.	4708
John	Unto the angel of the church of Ephesus write; These things saith he that holdeth the seven stars in his right hand, who walketh in the midst of the seven golden candlesticks;	4709
John	I know thy works, and thy labour, and thy patience, and how thou canst not bear them which are evil: and thou hast tried them which say they are apostles, and are not, and hast found them liars:	4710
John	And hast borne, and hast patience, and for my name’s sake hast laboured, and hast not fainted.	4711
John	Nevertheless I have [somewhat] against thee, because thou hast left thy first love.	4712
John	Remember therefore from whence thou art fallen, and repent, and do the first works; or else I will come unto thee quickly, and will remove thy candlestick out of his place, except thou repent.	4713
John	But this thou hast, that thou hatest the deeds of the Nicolaitans, which I also hate.	4714
John	He that hath an ear, let him hear what the Spirit saith unto the churches; To him that overcometh will I give to eat of the tree of life, which is in the midst of the paradise of God.	4715
John	And unto the angel of the church in Smyrna write; These things saith the first and the last, which was dead, and is alive;	4716
John	I know thy works, and tribulation, and poverty, (but thou art rich) and [I know] the blasphemy of them which say they are Jews, and are not, but [are] the synagogue of Satan.	4717
John	Fear none of those things which thou shalt suffer: behold, the devil shall cast [some] of you into prison, that ye may be tried; and ye shall have tribulation ten days: be thou faithful unto death, and I will give thee a crown of life.	4718
John	He that hath an ear, let him hear what the Spirit saith unto the churches; He that overcometh shall not be hurt of the second death.	4719
John	And to the angel of the church in Pergamos write; These things saith he which hath the sharp sword with two edges;	4720
John	I know thy works, and where thou dwellest, [even] where Satan’s seat [is]: and thou holdest fast my name, and hast not denied my faith, even in those days wherein Antipas [was] my faithful martyr, who was slain among you, where Satan dwelleth.	4721
John	But I have a few things against thee, because thou hast there them that hold the doctrine of Balaam, who taught Balac to cast a stumblingblock before the children of Israel, to eat things sacrificed unto idols, and to commit fornication.	4722
John	So hast thou also them that hold the doctrine of the Nicolaitans, which thing I hate.	4723
John	Repent; or else I will come unto thee quickly, and will fight against them with the sword of my mouth.	4724
John	He that hath an ear, let him hear what the Spirit saith unto the churches; To him that overcometh will I give to eat of the hidden manna, and will give him a white stone, and in the stone a new name written, which no man knoweth saving he that receiveth [it].	4725
John	And unto the angel of the church in Thyatira write; These things saith the Son of God, who hath his eyes like unto a flame of fire, and his feet [are] like fine brass;	4726
John	I know thy works, and charity, and service, and faith, and thy patience, and thy works; and the last [to be] more than the first.	4727
John	Notwithstanding I have a few things against thee, because thou sufferest that woman Jezebel, which calleth herself a prophetess, to teach and to seduce my servants to commit fornication, and to eat things sacrificed unto idols.	4728
John	And I gave her space to repent of her fornication; and she repented not.	4729
John	Behold, I will cast her into a bed, and them that commit adultery with her into great tribulation, except they repent of their deeds.	4730
John	And I will kill her children with death; and all the churches shall know that I am he which searcheth the reins and hearts: and I will give unto every one of you according to your works.	4731
John	But unto you I say, and unto the rest in Thyatira, as many as have not this doctrine, and which have not known the depths of Satan, as they speak; I will put upon you none other burden.	4732
John	But that which ye have [already] hold fast till I come.	4733
John	And he that overcometh, and keepeth my works unto the end, to him will I give power over the nations:	4734
John	And he shall rule them with a rod of iron; as the vessels of a potter shall they be broken to shivers: even as I received of my Father.	4735
John	And I will give him the morning star.	4736
John	He that hath an ear, let him hear what the Spirit saith unto the churches.	4737
John	And unto the angel of the church in Sardis write; These things saith he that hath the seven Spirits of God, and the seven stars; I know thy works, that thou hast a name that thou livest, and art dead.	4738
John	Be watchful, and strengthen the things which remain, that are ready to die: for I have not found thy works perfect before God.	4739
John	Remember therefore how thou hast received and heard, and hold fast, and repent.	4740
John	If therefore thou shalt not watch, I will come on thee as a thief, and thou shalt not know what hour I will come upon thee.	4741
John	Thou hast a few names even in Sardis which have not defiled their garments; and they shall walk with me in white: for they are worthy.	4742
John	He that overcometh, the same shall be clothed in white raiment; and I will not blot out his name out of the book of life, but I will confess his name before my Father, and before his angels.	4743
John	He that hath an ear, let him hear what the Spirit saith unto the churches.	4744
John	And to the angel of the church in Philadelphia write; These things saith he that is holy, he that is true, he that hath the key of David, he that openeth, and no man shutteth; and shutteth, and no man openeth;	4745
John	I know thy works: behold, I have set before thee an open door, and no man can shut it: for thou hast a little strength, and hast kept my word, and hast not denied my name.	4746
John	Behold, I will make them of the synagogue of Satan, which say they are Jews, and are not, but do lie; behold, I will make them to come and worship before thy feet, and to know that I have loved thee.	4747
John	Because thou hast kept the word of my patience, I also will keep thee from the hour of temptation, which shall come upon all the world, to try them that dwell upon the earth.	4748
John	Behold, I come quickly: hold that fast which thou hast, that no man take thy crown.	4749
John	Him that overcometh will I make a pillar in the temple of my God, and he shall go no more out: and I will write upon him the name of my God, and the name of the city of my God, [which is] new Jerusalem, which cometh down out of heaven from my God: and [I will write upon him] my new name.	4750
John	He that hath an ear, let him hear what the Spirit saith unto the churches.	4751
John	And unto the angel of the church of the Laodiceans write; These things saith the Amen, the faithful and true witness, the beginning of the creation of God;	4752
John	I know thy works, that thou art neither cold nor hot: I would thou wert cold or hot.	4753
John	So then because thou art lukewarm, and neither cold nor hot, I will spue thee out of my mouth.	4754
John	Because thou sayest, I am rich, and increased with goods, and have need of nothing; and knowest not that thou art wretched, and miserable, and poor, and blind, and naked:	4755
John	I counsel thee to buy of me gold tried in the fire, that thou mayest be rich; and white raiment, that thou mayest be clothed, and [that] the shame of thy nakedness do not appear; and anoint thine eyes with eyesalve, that thou mayest see.	4756
John	As many as I love, I rebuke and chasten: be zealous therefore, and repent.	4757
John	Behold, I stand at the door, and knock: if any man hear my voice, and open the door, I will come in to him, and will sup with him, and he with me.	4758
John	To him that overcometh will I grant to sit with me in my throne, even as I also overcame, and am set down with my Father in his throne.	4759
John	He that hath an ear, let him hear what the Spirit saith unto the churches.	4760
John	After this I looked, and, behold, a door [was] opened in heaven: and the first voice which I heard [was] as it were of a trumpet talking with me; which said, Come up hither, and I will shew thee things which must be hereafter.	4761
