Author	Sentence
John	And the wall of the city had twelve foundations, and in them the names of the twelve apostles of the Lamb.
John	And he that talked with me had a golden reed to measure the city, and the gates thereof, and the wall thereof.
John	And the city lieth foursquare, and the length is as large as the breadth: and he measured the city with the reed, twelve thousand furlongs.
John	The length and the breadth and the height of it are equal.
John	And he measured the wall thereof, an hundred [and] forty [and] four cubits, [according to] the measure of a man, that is, of the angel.
John	And the building of the wall of it was [of] jasper: and the city [was] pure gold, like unto clear glass.
John	And the foundations of the wall of the city [were] garnished with all manner of precious stones.
John	The first foundation [was] jasper; the second, sapphire; the third, a chalcedony; the fourth, an emerald;
John	The fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, a topaz; the tenth, a chrysoprasus; the eleventh, a jacinth; the twelfth, an amethyst.
John	And the twelve gates [were] twelve pearls; every several gate was of one pearl: and the street of the city [was] pure gold, as it were transparent glass.
John	And I saw no temple therein: for the Lord God Almighty and the Lamb are the temple of it.
John	And the city had no need of the sun, neither of the moon, to shine in it: for the glory of God did lighten it, and the Lamb [is] the light thereof.
John	And the nations of them which are saved shall walk in the light of it: and the kings of the earth do bring their glory and honour into it.
John	And the gates of it shall not be shut at all by day: for there shall be no night there.
John	And they shall bring the glory and honour of the nations into it.
John	And there shall in no wise enter into it any thing that defileth, neither [whatsoever] worketh abomination, or [maketh] a lie: but they which are written in the Lamb’s book of life.
John	And he shewed me a pure river of water of life, clear as crystal, proceeding out of the throne of God and of the Lamb.
John	In the midst of the street of it, and on either side of the river, [was there] the tree of life, which bare twelve [manner of] fruits, [and] yielded her fruit every month: and the leaves of the tree [were] for the healing of the nations.
John	And there shall be no more curse: but the throne of God and of the Lamb shall be in it; and his servants shall serve him:
John	And they shall see his face; and his name [shall be] in their foreheads.
John	And there shall be no night there; and they need no candle, neither light of the sun; for the Lord God giveth them light: and they shall reign for ever and ever.
John	And he said unto me, These sayings [are] faithful and true: and the Lord God of the holy prophets sent his angel to shew unto his servants the things which must shortly be done.
John	Behold, I come quickly: blessed [is] he that keepeth the sayings of the prophecy of this book.
John	And I John saw these things, and heard [them].
John	And when I had heard and seen, I fell down to worship before the feet of the angel which shewed me these things.
John	Then saith he unto me, See [thou do it] not: for I am thy fellowservant, and of thy brethren the prophets, and of them which keep the sayings of this book: worship God.
John	And he saith unto me, Seal not the sayings of the prophecy of this book: for the time is at hand.
John	He that is unjust, let him be unjust still: and he which is filthy, let him be filthy still: and he that is righteous, let him be righteous still: and he that is holy, let him be holy still.
John	And, behold, I come quickly; and my reward [is] with me, to give every man according as his work shall be.
John	I am Alpha and Omega, the beginning and the end, the first and the last.
John	Blessed [are] they that do his commandments, that they may have right to the tree of life, and may enter in through the gates into the city.
John	For without [are] dogs, and sorcerers, and whoremongers, and murderers, and idolaters, and whosoever loveth and maketh a lie.
John	I Jesus have sent mine angel to testify unto you these things in the churches.
John	I am the root and the offspring of David, [and] the bright and morning star.
John	And the Spirit and the bride say, Come.
John	And let him that heareth say, Come.
John	And let him that is athirst come.
John	And whosoever will, let him take the water of life freely.
John	For I testify unto every man that heareth the words of the prophecy of this book, If any man shall add unto these things, God shall add unto him the plagues that are written in this book:
John	And if any man shall take away from the words of the book of this prophecy, God shall take away his part out of the book of life, and out of the holy city, and [from] the things which are written in this book.
John	He which testifieth these things saith, Surely I come quickly.
John	Amen.
John	Even so, come, Lord Jesus.
John	The grace of our Lord Jesus Christ [be] with you all.
John	Amen.
Paul	Knowing that a man is not justified by the works of the law, but by the faith of Jesus Christ, even we have believed in Jesus Christ, that we might be justified by the faith of Christ, and not by the works of the law: for by the works of the law shall no flesh be justified.
Paul	But if, while we seek to be justified by Christ, we ourselves also are found sinners, [is] therefore Christ the minister of sin?
Paul	God forbid.
Paul	For if I build again the things which I destroyed, I make myself a transgressor.
Paul	For I through the law am dead to the law, that I might live unto God.
Paul	I am crucified with Christ: nevertheless I live; yet not I, but Christ liveth in me: and the life which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.
Paul	I do not frustrate the grace of God: for if righteousness [come] by the law, then Christ is dead in vain.
Paul	O foolish Galatians, who hath bewitched you, that ye should not obey the truth, before whose eyes Jesus Christ hath been evidently set forth, crucified among you?
Paul	This only would I learn of you, Received ye the Spirit by the works of the law, or by the hearing of faith?
Paul	Are ye so foolish?
Paul	having begun in the Spirit, are ye now made perfect by the flesh?
Paul	Have ye suffered so many things in vain?
Paul	if [it be] yet in vain.
Paul	He therefore that ministereth to you the Spirit, and worketh miracles among you, [doeth he it] by the works of the law, or by the hearing of faith?
Paul	Even as Abraham believed God, and it was accounted to him for righteousness.
Paul	Know ye therefore that they which are of faith, the same are the children of Abraham.
Paul	And the scripture, foreseeing that God would justify the heathen through faith, preached before the gospel unto Abraham, [saying], In thee shall all nations be blessed.
Paul	So then they which be of faith are blessed with faithful Abraham.
Paul	For as many as are of the works of the law are under the curse: for it is written, Cursed [is] every one that continueth not in all things which are written in the book of the law to do them.
Paul	But that no man is justified by the law in the sight of God, [it is] evident: for, The just shall live by faith.
Paul	And the law is not of faith: but, The man that doeth them shall live in them.
Paul	Christ hath redeemed us from the curse of the law, being made a curse for us: for it is written, Cursed [is] every one that hangeth on a tree:
Paul	That the blessing of Abraham might come on the Gentiles through Jesus Christ; that we might receive the promise of the Spirit through faith.
Paul	Brethren, I speak after the manner of men; Though [it be] but a man’s covenant, yet [if it be] confirmed, no man disannulleth, or addeth thereto.
Paul	Now to Abraham and his seed were the promises made.
Paul	He saith not, And to seeds, as of many; but as of one, And to thy seed, which is Christ.
Paul	And this I say, [that] the covenant, that was confirmed before of God in Christ, the law, which was four hundred and thirty years after, cannot disannul, that it should make the promise of none effect.
Paul	For if the inheritance [be] of the law, [it is] no more of promise: but God gave [it] to Abraham by promise.
Paul	Wherefore then [serveth] the law?
Paul	It was added because of transgressions, till the seed should come to whom the promise was made; [and it was] ordained by angels in the hand of a mediator.
Paul	Now a mediator is not [a mediator] of one, but God is one.
Paul	[Is] the law then against the promises of God?
Paul	God forbid: for if there had been a law given which could have given life, verily righteousness should have been by the law.
Paul	But the scripture hath concluded all under sin, that the promise by faith of Jesus Christ might be given to them that believe.
Paul	But before faith came, we were kept under the law, shut up unto the faith which should afterwards be revealed.
Paul	Wherefore the law was our schoolmaster [to bring us] unto Christ, that we might be justified by faith.
Paul	But after that faith is come, we are no longer under a schoolmaster.
Paul	For ye are all the children of God by faith in Christ Jesus.
Paul	For as many of you as have been baptized into Christ have put on Christ.
Paul	There is neither Jew nor Greek, there is neither bond nor free, there is neither male nor female: for ye are all one in Christ Jesus.
Paul	And if ye [be] Christ’s, then are ye Abraham’s seed, and heirs according to the promise.
Paul	Now I say, [That] the heir, as long as he is a child, differeth nothing from a servant, though he be lord of all;
Paul	But is under tutors and governors until the time appointed of the father.
Paul	Even so we, when we were children, were in bondage under the elements of the world:
Paul	But when the fulness of the time was come, God sent forth his Son, made of a woman, made under the law,
Paul	To redeem them that were under the law, that we might receive the adoption of sons.
Paul	And because ye are sons, God hath sent forth the Spirit of his Son into your hearts, crying, Abba, Father.
Paul	Wherefore thou art no more a servant, but a son; and if a son, then an heir of God through Christ.
Paul	Howbeit then, when ye knew not God, ye did service unto them which by nature are no gods.
Paul	But now, after that ye have known God, or rather are known of God, how turn ye again to the weak and beggarly elements, whereunto ye desire again to be in bondage?
Paul	Ye observe days, and months, and times, and years.
Paul	I am afraid of you, lest I have bestowed upon you labour in vain.
Paul	Brethren, I beseech you, be as I [am]; for I [am] as ye [are]: ye have not injured me at all.
Paul	Ye know how through infirmity of the flesh I preached the gospel unto you at the first.
Paul	And my temptation which was in my flesh ye despised not, nor rejected; but received me as an angel of God, [even] as Christ Jesus.
Paul	Where is then the blessedness ye spake of?
Paul	for I bear you record, that, if [it had been] possible, ye would have plucked out your own eyes, and have given them to me.
Paul	Am I therefore become your enemy, because I tell you the truth?
Paul	They zealously affect you, [but] not well; yea, they would exclude you, that ye might affect them.
Paul	But [it is] good to be zealously affected always in [a] good [thing], and not only when I am present with you.
Paul	My little children, of whom I travail in birth again until Christ be formed in you,
Paul	I desire to be present with you now, and to change my voice; for I stand in doubt of you.
Paul	Tell me, ye that desire to be under the law, do ye not hear the law?
Paul	For it is written, that Abraham had two sons, the one by a bondmaid, the other by a freewoman.
Paul	But he [who was] of the bondwoman was born after the flesh; but he of the freewoman [was] by promise.
Paul	Which things are an allegory: for these are the two covenants; the one from the mount Sinai, which gendereth to bondage, which is Agar.
Paul	For this Agar is mount Sinai in Arabia, and answereth to Jerusalem which now is, and is in bondage with her children.
Paul	But Jerusalem which is above is free, which is the mother of us all.
Paul	For it is written, Rejoice, [thou] barren that bearest not; break forth and cry, thou that travailest not: for the desolate hath many more children than she which hath an husband.
Paul	Now we, brethren, as Isaac was, are the children of promise.
Paul	But as then he that was born after the flesh persecuted him [that was born] after the Spirit, even so [it is] now.
Paul	Nevertheless what saith the scripture?
Paul	Cast out the bondwoman and her son: for the son of the bondwoman shall not be heir with the son of the freewoman.
Paul	So then, brethren, we are not children of the bondwoman, but of the free.
Paul	Stand fast therefore in the liberty wherewith Christ hath made us free, and be not entangled again with the yoke of bondage.
Paul	Behold, I Paul say unto you, that if ye be circumcised, Christ shall profit you nothing.
Paul	For I testify again to every man that is circumcised, that he is a debtor to do the whole law.
Paul	Christ is become of no effect unto you, whosoever of you are justified by the law; ye are fallen from grace.
Paul	For we through the Spirit wait for the hope of righteousness by faith.
Paul	For in Jesus Christ neither circumcision availeth any thing, nor uncircumcision; but faith which worketh by love.
Paul	Ye did run well; who did hinder you that ye should not obey the truth?
Paul	This persuasion [cometh] not of him that calleth you.
Paul	A little leaven leaveneth the whole lump.
Paul	I have confidence in you through the Lord, that ye will be none otherwise minded: but he that troubleth you shall bear his judgment, whosoever he be.
Paul	And I, brethren, if I yet preach circumcision, why do I yet suffer persecution?
Paul	then is the offence of the cross ceased.
Paul	I would they were even cut off which trouble you.
Paul	For, brethren, ye have been called unto liberty; only [use] not liberty for an occasion to the flesh, but by love serve one another.
Paul	For all the law is fulfilled in one word, [even] in this; Thou shalt love thy neighbour as thyself.
Paul	But if ye bite and devour one another, take heed that ye be not consumed one of another.
Paul	[This] I say then, Walk in the Spirit, and ye shall not fulfil the lust of the flesh.
Paul	For the flesh lusteth against the Spirit, and the Spirit against the flesh: and these are contrary the one to the other: so that ye cannot do the things that ye would.
Paul	But if ye be led of the Spirit, ye are not under the law.
Paul	Now the works of the flesh are manifest, which are [these]; Adultery, fornication, uncleanness, lasciviousness,
Paul	Idolatry, witchcraft, hatred, variance, emulations, wrath, strife, seditions, heresies,
Paul	Envyings, murders, drunkenness, revellings, and such like: of the which I tell you before, as I have also told [you] in time past, that they which do such things shall not inherit the kingdom of God.
Paul	But the fruit of the Spirit is love, joy, peace, longsuffering, gentleness, goodness, faith,
Paul	Meekness, temperance: against such there is no law.
Paul	And they that are Christ’s have crucified the flesh with the affections and lusts.
Paul	If we live in the Spirit, let us also walk in the Spirit.
Paul	Let us not be desirous of vain glory, provoking one another, envying one another.
Paul	Brethren, if a man be overtaken in a fault, ye which are spiritual, restore such an one in the spirit of meekness; considering thyself, lest thou also be tempted.
Paul	Bear ye one another’s burdens, and so fulfil the law of Christ.
Paul	For if a man think himself to be something, when he is nothing, he deceiveth himself.
Paul	But let every man prove his own work, and then shall he have rejoicing in himself alone, and not in another.
Paul	For every man shall bear his own burden.
Paul	Let him that is taught in the word communicate unto him that teacheth in all good things.
Paul	Be not deceived; God is not mocked: for whatsoever a man soweth, that shall he also reap.
Paul	For he that soweth to his flesh shall of the flesh reap corruption; but he that soweth to the Spirit shall of the Spirit reap life everlasting.
Paul	And let us not be weary in well doing: for in due season we shall reap, if we faint not.
Paul	As we have therefore opportunity, let us do good unto all [men], especially unto them who are of the household of faith.
Paul	Ye see how large a letter I have written unto you with mine own hand.
Paul	As many as desire to make a fair shew in the flesh, they constrain you to be circumcised; only lest they should suffer persecution for the cross of Christ.
Paul	For neither they themselves who are circumcised keep the law; but desire to have you circumcised, that they may glory in your flesh.
Paul	But God forbid that I should glory, save in the cross of our Lord Jesus Christ, by whom the world is crucified unto me, and I unto the world.
Paul	For in Christ Jesus neither circumcision availeth any thing, nor uncircumcision, but a new creature.
Paul	And as many as walk according to this rule, peace [be] on them, and mercy, and upon the Israel of God.
Paul	From henceforth let no man trouble me: for I bear in my body the marks of the Lord Jesus.
Paul	Brethren, the grace of our Lord Jesus Christ [be] with your spirit.
Paul	Amen.
Paul	Paul and Timotheus, the servants of Jesus Christ, to all the saints in Christ Jesus which are at Philippi, with the bishops and deacons:
Paul	Grace [be] unto you, and peace, from God our Father, and [from] the Lord Jesus Christ.
Paul	I thank my God upon every remembrance of you,
Paul	Always in every prayer of mine for you all making request with joy,
Paul	For your fellowship in the gospel from the first day until now;
Paul	Being confident of this very thing, that he which hath begun a good work in you will perform [it] until the day of Jesus Christ:
Paul	Even as it is meet for me to think this of you all, because I have you in my heart; inasmuch as both in my bonds, and in the defence and confirmation of the gospel, ye all are partakers of my grace.
Paul	For God is my record, how greatly I long after you all in the bowels of Jesus Christ.
Paul	And this I pray, that your love may abound yet more and more in knowledge and [in] all judgment;
Paul	That ye may approve things that are excellent; that ye may be sincere and without offence till the day of Christ;
Paul	Being filled with the fruits of righteousness, which are by Jesus Christ, unto the glory and praise of God.
Paul	But I would ye should understand, brethren, that the things [which happened] unto me have fallen out rather unto the furtherance of the gospel;
Paul	So that my bonds in Christ are manifest in all the palace, and in all other [places];
Paul	And many of the brethren in the Lord, waxing confident by my bonds, are much more bold to speak the word without fear.
Paul	Some indeed preach Christ even of envy and strife; and some also of good will:
Paul	The one preach Christ of contention, not sincerely, supposing to add affliction to my bonds:
Paul	But the other of love, knowing that I am set for the defence of the gospel.
Paul	What then?
Paul	notwithstanding, every way, whether in pretence, or in truth, Christ is preached; and I therein do rejoice, yea, and will rejoice.
Paul	For I know that this shall turn to my salvation through your prayer, and the supply of the Spirit of Jesus Christ,
Paul	According to my earnest expectation and [my] hope, that in nothing I shall be ashamed, but [that] with all boldness, as always, [so] now also Christ shall be magnified in my body, whether [it be] by life, or by death.
Paul	For to me to live [is] Christ, and to die [is] gain.
Paul	But if I live in the flesh, this [is] the fruit of my labour: yet what I shall choose I wot not.
Paul	For I am in a strait betwixt two, having a desire to depart, and to be with Christ; which is far better:
Paul	Nevertheless to abide in the flesh [is] more needful for you.
Paul	And having this confidence, I know that I shall abide and continue with you all for your furtherance and joy of faith;
Paul	That your rejoicing may be more abundant in Jesus Christ for me by my coming to you again.
Paul	Only let your conversation be as it becometh the gospel of Christ: that whether I come and see you, or else be absent, I may hear of your affairs, that ye stand fast in one spirit, with one mind striving together for the faith of the gospel;
Paul	And in nothing terrified by your adversaries: which is to them an evident token of perdition, but to you of salvation, and that of God.
Paul	For unto you it is given in the behalf of Christ, not only to believe on him, but also to suffer for his sake;
Paul	Having the same conflict which ye saw in me, and now hear [to be] in me.
Paul	If [there be] therefore any consolation in Christ, if any comfort of love, if any fellowship of the Spirit, if any bowels and mercies,
Paul	Fulfil ye my joy, that ye be likeminded, having the same love, [being] of one accord, of one mind.
Paul	[Let] nothing [be done] through strife or vainglory; but in lowliness of mind let each esteem other better than themselves.
Paul	Look not every man on his own things, but every man also on the things of others.
Paul	Let this mind be in you, which was also in Christ Jesus:
Paul	Who, being in the form of God, thought it not robbery to be equal with God:
Paul	But made himself of no reputation, and took upon him the form of a servant, and was made in the likeness of men:
Paul	And being found in fashion as a man, he humbled himself, and became obedient unto death, even the death of the cross.
Paul	Wherefore God also hath highly exalted him, and given him a name which is above every name:
Paul	That at the name of Jesus every knee should bow, of [things] in heaven, and [things] in earth, and [things] under the earth;
Paul	And [that] every tongue should confess that Jesus Christ [is] Lord, to the glory of God the Father.
Paul	Wherefore, my beloved, as ye have always obeyed, not as in my presence only, but now much more in my absence, work out your own salvation with fear and trembling.
Paul	For it is God which worketh in you both to will and to do of [his] good pleasure.
Paul	Do all things without murmurings and disputings:
Paul	That ye may be blameless and harmless, the sons of God, without rebuke, in the midst of a crooked and perverse nation, among whom ye shine as lights in the world;
Paul	Holding forth the word of life; that I may rejoice in the day of Christ, that I have not run in vain, neither laboured in vain.
Paul	Yea, and if I be offered upon the sacrifice and service of your faith, I joy, and rejoice with you all.
Paul	For the same cause also do ye joy, and rejoice with me.
Paul	But I trust in the Lord Jesus to send Timotheus shortly unto you, that I also may be of good comfort, when I know your state.
Paul	For I have no man likeminded, who will naturally care for your state.
Paul	For all seek their own, not the things which are Jesus Christ’s.
Paul	But ye know the proof of him, that, as a son with the father, he hath served with me in the gospel.
Paul	Him therefore I hope to send presently, so soon as I shall see how it will go with me.
Paul	But I trust in the Lord that I also myself shall come shortly.
Paul	Yet I supposed it necessary to send to you Epaphroditus, my brother, and companion in labour, and fellowsoldier, but your messenger, and he that ministered to my wants.
Paul	For he longed after you all, and was full of heaviness, because that ye had heard that he had been sick.
Paul	For indeed he was sick nigh unto death: but God had mercy on him; and not on him only, but on me also, lest I should have sorrow upon sorrow.
Paul	I sent him therefore the more carefully, that, when ye see him again, ye may rejoice, and that I may be the less sorrowful.
Paul	Receive him therefore in the Lord with all gladness; and hold such in reputation:
Paul	Because for the work of Christ he was nigh unto death, not regarding his life, to supply your lack of service toward me.
Paul	Finally, my brethren, rejoice in the Lord.
Paul	To write the same things to you, to me indeed [is] not grievous, but for you [it is] safe.
Paul	Beware of dogs, beware of evil workers, beware of the concision.
Paul	For we are the circumcision, which worship God in the spirit, and rejoice in Christ Jesus, and have no confidence in the flesh.
Paul	Though I might also have confidence in the flesh.
Paul	If any other man thinketh that he hath whereof he might trust in the flesh, I more:
Paul	Circumcised the eighth day, of the stock of Israel, [of] the tribe of Benjamin, an Hebrew of the Hebrews; as touching the law, a Pharisee;
Paul	Concerning zeal, persecuting the church; touching the righteousness which is in the law, blameless.
Paul	But what things were gain to me, those I counted loss for Christ.
Paul	Yea doubtless, and I count all things [but] loss for the excellency of the knowledge of Christ Jesus my Lord: for whom I have suffered the loss of all things, and do count them [but] dung, that I may win Christ,
Paul	And be found in him, not having mine own righteousness, which is of the law, but that which is through the faith of Christ, the righteousness which is of God by faith:
Paul	That I may know him, and the power of his resurrection, and the fellowship of his sufferings, being made conformable unto his death;
Paul	If by any means I might attain unto the resurrection of the dead.
Paul	Not as though I had already attained, either were already perfect: but I follow after, if that I may apprehend that for which also I am apprehended of Christ Jesus.
Paul	Brethren, I count not myself to have apprehended: but [this] one thing [I do], forgetting those things which are behind, and reaching forth unto those things which are before,
Paul	I press toward the mark for the prize of the high calling of God in Christ Jesus.
Paul	Let us therefore, as many as be perfect, be thus minded: and if in any thing ye be otherwise minded, God shall reveal even this unto you.
Paul	Nevertheless, whereto we have already attained, let us walk by the same rule, let us mind the same thing.
Paul	Brethren, be followers together of me, and mark them which walk so as ye have us for an ensample.
Paul	(For many walk, of whom I have told you often, and now tell you even weeping, [that they are] the enemies of the cross of Christ:
Paul	Whose end [is] destruction, whose God [is their] belly, and [whose] glory [is] in their shame, who mind earthly things.)
Paul	For our conversation is in heaven; from whence also we look for the Saviour, the Lord Jesus Christ:
Paul	Who shall change our vile body, that it may be fashioned like unto his glorious body, according to the working whereby he is able even to subdue all things unto himself.
Paul	Therefore, my brethren dearly beloved and longed for, my joy and crown, so stand fast in the Lord, [my] dearly beloved.
Paul	I beseech Euodias, and beseech Syntyche, that they be of the same mind in the Lord.
Paul	And I intreat thee also, true yokefellow, help those women which laboured with me in the gospel, with Clement also, and [with] other my fellowlabourers, whose names [are] in the book of life.
Paul	Rejoice in the Lord alway: [and] again I say, Rejoice.
Paul	Let your moderation be known unto all men.
Paul	The Lord [is] at hand.
Paul	Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God.
Paul	And the peace of God, which passeth all understanding, shall keep your hearts and minds through Christ Jesus.
Paul	Finally, brethren, whatsoever things are true, whatsoever things [are] honest, whatsoever things [are] just, whatsoever things [are] pure, whatsoever things [are] lovely, whatsoever things [are] of good report; if [there be] any virtue, and if [there be] any praise, think on these things.
Paul	Those things, which ye have both learned, and received, and heard, and seen in me, do: and the God of peace shall be with you.
Paul	But I rejoiced in the Lord greatly, that now at the last your care of me hath flourished again; wherein ye were also careful, but ye lacked opportunity.
Paul	Not that I speak in respect of want: for I have learned, in whatsoever state I am, [therewith] to be content.
Paul	I know both how to be abased, and I know how to abound: every where and in all things I am instructed both to be full and to be hungry, both to abound and to suffer need.
Paul	I can do all things through Christ which strengtheneth me.
Paul	Notwithstanding ye have well done, that ye did communicate with my affliction.
Paul	Now ye Philippians know also, that in the beginning of the gospel, when I departed from Macedonia, no church communicated with me as concerning giving and receiving, but ye only.
Paul	For even in Thessalonica ye sent once and again unto my necessity.
Paul	Not because I desire a gift: but I desire fruit that may abound to your account.
Paul	But I have all, and abound: I am full, having received of Epaphroditus the things [which were sent] from you, an odour of a sweet smell, a sacrifice acceptable, wellpleasing to God.
Paul	But my God shall supply all your need according to his riches in glory by Christ Jesus.
Paul	Now unto God and our Father [be] glory for ever and ever.
Paul	Amen.
Paul	Salute every saint in Christ Jesus.
Paul	The brethren which are with me greet you.
Paul	All the saints salute you, chiefly they that are of Caesar’s household.
Paul	The grace of our Lord Jesus Christ [be] with you all.
Paul	Amen.
Paul	Paul, and Silvanus, and Timotheus, unto the church of the Thessalonians [which is] in God the Father and [in] the Lord Jesus Christ: Grace [be] unto you, and peace, from God our Father, and the Lord Jesus Christ.
Paul	We give thanks to God always for you all, making mention of you in our prayers;
Paul	Remembering without ceasing your work of faith, and labour of love, and patience of hope in our Lord Jesus Christ, in the sight of God and our Father;
Paul	Knowing, brethren beloved, your election of God.
Paul	For our gospel came not unto you in word only, but also in power, and in the Holy Ghost, and in much assurance; as ye know what manner of men we were among you for your sake.
Paul	And ye became followers of us, and of the Lord, having received the word in much affliction, with joy of the Holy Ghost:
Paul	So that ye were ensamples to all that believe in Macedonia and Achaia.
Paul	For from you sounded out the word of the Lord not only in Macedonia and Achaia, but also in every place your faith to God-ward is spread abroad; so that we need not to speak any thing.
Paul	For they themselves shew of us what manner of entering in we had unto you, and how ye turned to God from idols to serve the living and true God;
Paul	And to wait for his Son from heaven, whom he raised from the dead, [even] Jesus, which delivered us from the wrath to come.
Paul	For yourselves, brethren, know our entrance in unto you, that it was not in vain:
Paul	But even after that we had suffered before, and were shamefully entreated, as ye know, at Philippi, we were bold in our God to speak unto you the gospel of God with much contention.
Paul	For our exhortation [was] not of deceit, nor of uncleanness, nor in guile:
Paul	But as we were allowed of God to be put in trust with the gospel, even so we speak; not as pleasing men, but God, which trieth our hearts.
Paul	For neither at any time used we flattering words, as ye know, nor a cloke of covetousness; God [is] witness:
Paul	Nor of men sought we glory, neither of you, nor [yet] of others, when we might have been burdensome, as the apostles of Christ.
Paul	But we were gentle among you, even as a nurse cherisheth her children:
Paul	So being affectionately desirous of you, we were willing to have imparted unto you, not the gospel of God only, but also our own souls, because ye were dear unto us.
Paul	For ye remember, brethren, our labour and travail: for labouring night and day, because we would not be chargeable unto any of you, we preached unto you the gospel of God.
Paul	Ye [are] witnesses, and God [also], how holily and justly and unblameably we behaved ourselves among you that believe:
Paul	As ye know how we exhorted and comforted and charged every one of you, as a father [doth] his children,
Paul	That ye would walk worthy of God, who hath called you unto his kingdom and glory.
Paul	For this cause also thank we God without ceasing, because, when ye received the word of God which ye heard of us, ye received [it] not [as] the word of men, but as it is in truth, the word of God, which effectually worketh also in you that believe.
Paul	For ye, brethren, became followers of the churches of God which in Judaea are in Christ Jesus: for ye also have suffered like things of your own countrymen, even as they [have] of the Jews:
Paul	Who both killed the Lord Jesus, and their own prophets, and have persecuted us; and they please not God, and are contrary to all men:
Paul	Forbidding us to speak to the Gentiles that they might be saved, to fill up their sins alway: for the wrath is come upon them to the uttermost.
Paul	But we, brethren, being taken from you for a short time in presence, not in heart, endeavoured the more abundantly to see your face with great desire.
Paul	Wherefore we would have come unto you, even I Paul, once and again; but Satan hindered us.
Paul	For what [is] our hope, or joy, or crown of rejoicing?
Paul	[Are] not even ye in the presence of our Lord Jesus Christ at his coming?
Paul	For ye are our glory and joy.
Paul	Wherefore when we could no longer forbear, we thought it good to be left at Athens alone;
Paul	And sent Timotheus, our brother, and minister of God, and our fellowlabourer in the gospel of Christ, to establish you, and to comfort you concerning your faith:
Paul	That no man should be moved by these afflictions: for yourselves know that we are appointed thereunto.
Paul	For verily, when we were with you, we told you before that we should suffer tribulation; even as it came to pass, and ye know.
Paul	For this cause, when I could no longer forbear, I sent to know your faith, lest by some means the tempter have tempted you, and our labour be in vain.
Paul	But now when Timotheus came from you unto us, and brought us good tidings of your faith and charity, and that ye have good remembrance of us always, desiring greatly to see us, as we also [to see] you:
Paul	Therefore, brethren, we were comforted over you in all our affliction and distress by your faith:
Paul	For now we live, if ye stand fast in the Lord.
Paul	For what thanks can we render to God again for you, for all the joy wherewith we joy for your sakes before our God;
Paul	Night and day praying exceedingly that we might see your face, and might perfect that which is lacking in your faith?
Paul	Now God himself and our Father, and our Lord Jesus Christ, direct our way unto you.
Paul	And the Lord make you to increase and abound in love one toward another, and toward all [men], even as we [do] toward you:
Paul	To the end he may stablish your hearts unblameable in holiness before God, even our Father, at the coming of our Lord Jesus Christ with all his saints.
Paul	Furthermore then we beseech you, brethren, and exhort [you] by the Lord Jesus, that as ye have received of us how ye ought to walk and to please God, [so] ye would abound more and more.
Paul	For ye know what commandments we gave you by the Lord Jesus.
Paul	For this is the will of God, [even] your sanctification, that ye should abstain from fornication:
Paul	That every one of you should know how to possess his vessel in sanctification and honour;
Paul	Not in the lust of concupiscence, even as the Gentiles which know not God:
Paul	That no [man] go beyond and defraud his brother in [any] matter: because that the Lord [is] the avenger of all such, as we also have forewarned you and testified.
Paul	For God hath not called us unto uncleanness, but unto holiness.
Paul	He therefore that despiseth, despiseth not man, but God, who hath also given unto us his holy Spirit.
Paul	But as touching brotherly love ye need not that I write unto you: for ye yourselves are taught of God to love one another.
Paul	And indeed ye do it toward all the brethren which are in all Macedonia: but we beseech you, brethren, that ye increase more and more;
Paul	And that ye study to be quiet, and to do your own business, and to work with your own hands, as we commanded you;
Paul	That ye may walk honestly toward them that are without, and [that] ye may have lack of nothing.
Paul	But I would not have you to be ignorant, brethren, concerning them which are asleep, that ye sorrow not, even as others which have no hope.
Paul	For if we believe that Jesus died and rose again, even so them also which sleep in Jesus will God bring with him.
Paul	For this we say unto you by the word of the Lord, that we which are alive [and] remain unto the coming of the Lord shall not prevent them which are asleep.
Paul	For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first:
Paul	Then we which are alive [and] remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord.
Paul	Wherefore comfort one another with these words.
Paul	But of the times and the seasons, brethren, ye have no need that I write unto you.
Paul	For yourselves know perfectly that the day of the Lord so cometh as a thief in the night.
Paul	For when they shall say, Peace and safety; then sudden destruction cometh upon them, as travail upon a woman with child; and they shall not escape.
Paul	But ye, brethren, are not in darkness, that that day should overtake you as a thief.
Paul	Ye are all the children of light, and the children of the day: we are not of the night, nor of darkness.
Paul	Therefore let us not sleep, as [do] others; but let us watch and be sober.
Paul	For they that sleep sleep in the night; and they that be drunken are drunken in the night.
Paul	But let us, who are of the day, be sober, putting on the breastplate of faith and love; and for an helmet, the hope of salvation.
Paul	For God hath not appointed us to wrath, but to obtain salvation by our Lord Jesus Christ,
Paul	Who died for us, that, whether we wake or sleep, we should live together with him.
Paul	Wherefore comfort yourselves together, and edify one another, even as also ye do.
Paul	And we beseech you, brethren, to know them which labour among you, and are over you in the Lord, and admonish you;
Paul	And to esteem them very highly in love for their work’s sake.
Paul	[And] be at peace among yourselves.
